IncidentKey,DateKey,SomeMeasure,OtherMeasure
15850354914105823437,6177308337266100784,100,200
5322379488372572395,6177308337266100784,100,200
12988647646969527780,6177308337266100784,100,200
16969124843305495540,6177308337266100784,100,200
8028414811383138958,6177308337266100784,100,200
11478377847032832702,6177308337266100784,100,200
1268034120116795673,6177308337266100784,100,200
911385001216152214,6177308337266100784,100,200
14546704555821265791,6177308337266100784,100,200
1173005505383387479,6177308337266100784,100,200
12835157712340737105,6177308337266100784,100,200
17405123172582960870,6177308337266100784,100,200
6539198500896941480,6177308337266100784,100,200
11268858820776630510,6177308337266100784,100,200
2665188964435633837,6177308337266100784,100,200
13210785858124084147,6177308337266100784,100,200
3186784911087470895,6177308337266100784,100,200
1079840990444247890,6177308337266100784,100,200
10529390538998133652,6177308337266100784,100,200
5156525691559632142,6177308337266100784,100,200
3098041509719630341,6177308337266100784,100,200
14039233146476783014,6177308337266100784,100,200
17425208408958761887,6177308337266100784,100,200
11171687505051708736,6177308337266100784,100,200
7052314207638713779,6177308337266100784,100,200
1626526435689380637,6177308337266100784,100,200
15343828246473693165,6177308337266100784,100,200
4098137775694416676,6177308337266100784,100,200
17995050260892699059,6177308337266100784,100,200
5273935210954647344,6283996005188627657,100,200
6499350347523403598,6310987170279077307,100,200
15596705878733779060,6310987170279077307,100,200
9083564389704380363,6310987170279077307,100,200
6482166634710954339,6310987170279077307,100,200
17407769590475958260,6310987170279077307,100,200
5468893068257884593,6310987170279077307,100,200
9434510753170570596,6310987170279077307,100,200
6828808005877764343,6310987170279077307,100,200
3052267461419508276,6310987170279077307,100,200
16781654757529091513,6310987170279077307,100,200
692376368981273930,6310987170279077307,100,200
18382661526037368017,6310987170279077307,100,200
15631423622080767926,6310987170279077307,100,200
12875206058852366371,6310987170279077307,100,200
9553579930468961550,6310987170279077307,100,200
6489929395769979353,6310987170279077307,100,200
9091698951951456704,6310987170279077307,100,200
72160933328545581,6310987170279077307,100,200
9594118518146132922,6310987170279077307,100,200
15671691214184701584,6310987170279077307,100,200
7939394020963729811,6310987170279077307,100,200
7882306391035015581,6310987170279077307,100,200
5606287855336577082,6310987170279077307,100,200
10454443327296495179,6310987170279077307,100,200
12765172134682255712,6310987170279077307,100,200
4828554384626769372,6310987170279077307,100,200
14915396352275381727,6310987170279077307,100,200
17857600711842207277,6310987170279077307,100,200
3131422136080561748,6310987170279077307,100,200
16613932827222245948,6310987170279077307,100,200
8856567241674227380,6310987170279077307,100,200
8386648855645353609,6310987170279077307,100,200
713579895848015427,6310987170279077307,100,200
10057033557399727189,6310987170279077307,100,200
52304757058138284,6310987170279077307,100,200
15232726631714406608,6310987170279077307,100,200
4653057779438169231,6310987170279077307,100,200
2627197293481861223,6310987170279077307,100,200
33182847028136678,6310987170279077307,100,200
4450003899688573254,6310987170279077307,100,200
9675592884956419162,6310987170279077307,100,200
17387765883971717957,6310987170279077307,100,200
10131758263067645727,6310987170279077307,100,200
11904941725581840707,6310987170279077307,100,200
8513000616393878585,6310987170279077307,100,200
14745195645742506590,6310987170279077307,100,200
15558188979322837685,6310987170279077307,100,200
5275108398331000945,6310987170279077307,100,200
12187504289888090988,6310987170279077307,100,200
17860606339011441597,6310987170279077307,100,200
4942819684871838739,6310987170279077307,100,200
16805429983594917687,6310987170279077307,100,200
3304345296952714647,6310987170279077307,100,200
18195643313399484600,6310987170279077307,100,200
849147468936413768,6310987170279077307,100,200
2970013792866407086,6310987170279077307,100,200
12429885670005138485,6310987170279077307,100,200
13196135939470330435,6310987170279077307,100,200
15118647670438317680,6310987170279077307,100,200
8620674467686804655,6310987170279077307,100,200
14217375981079469113,6310987170279077307,100,200
12737862581919897825,6310987170279077307,100,200
9143366601758069747,6310987170279077307,100,200
12002291294568280637,6310987170279077307,100,200
8551747159609537506,6310987170279077307,100,200
12346424689914051102,6310987170279077307,100,200
12524438416335351301,6310987170279077307,100,200
13930229991620898907,6310987170279077307,100,200
1152118935589937399,6310987170279077307,100,200
12736211835136823588,6310987170279077307,100,200
11269217659245780191,6310987170279077307,100,200
8542213191755125281,6310987170279077307,100,200
9914004330157263779,6310987170279077307,100,200
16658808775121798390,6310987170279077307,100,200
2816275833268698577,6310987170279077307,100,200
6325002876409614941,6310987170279077307,100,200
13662477910324771637,6310987170279077307,100,200
11821354087665968977,6310987170279077307,100,200
11422926010103117879,6310987170279077307,100,200
5446396536346001259,6310987170279077307,100,200
1846034864619000112,6310987170279077307,100,200
1910379248954982813,6310987170279077307,100,200
18132117129185929382,6310987170279077307,100,200
4189881773603697330,6310987170279077307,100,200
4043147899861146094,6310987170279077307,100,200
9715161192610497659,6310987170279077307,100,200
17332139689604813253,6310987170279077307,100,200
1124686830329249944,6310987170279077307,100,200
3039586020534502622,6310987170279077307,100,200
10343623991175910136,6310987170279077307,100,200
17144255123572126527,6310987170279077307,100,200
18286875537817985877,6310987170279077307,100,200
1659298528896620502,6310987170279077307,100,200
13918148512455246149,6310987170279077307,100,200
14793010232154687355,6310987170279077307,100,200
14444658122192188031,6310987170279077307,100,200
13769449823954915765,6310987170279077307,100,200
17404453363336471003,6310987170279077307,100,200
6047446905866899266,6310987170279077307,100,200
17236705407448387830,6310987170279077307,100,200
9873653906014570604,6310987170279077307,100,200
5121517844031818067,6310987170279077307,100,200
13759313991532596357,6310987170279077307,100,200
10681729099641641259,6310987170279077307,100,200
9303778647390687794,6310987170279077307,100,200
14756108748132347209,6310987170279077307,100,200
10118128212251873971,6310987170279077307,100,200
3630995423805043799,6310987170279077307,100,200
1318565413261414464,6310987170279077307,100,200
1179251176589815488,6310987170279077307,100,200
4097033802820071764,6310987170279077307,100,200
6050375780782866373,6310987170279077307,100,200
10767878656176781277,6310987170279077307,100,200
13045224089854636439,6310987170279077307,100,200
9098185722829239247,6310987170279077307,100,200
15514123490135387097,6310987170279077307,100,200
16438922798431645548,6310987170279077307,100,200
16628059519175374909,6310987170279077307,100,200
16583904945708363769,6310987170279077307,100,200
7908683506473124238,6310987170279077307,100,200
16327972815273650806,6310987170279077307,100,200
1306284276373104261,6310987170279077307,100,200
16368795115832299496,6310987170279077307,100,200
11444752235249752116,6310987170279077307,100,200
12599667569941940741,6310987170279077307,100,200
2509241678121165281,6310987170279077307,100,200
15116565449938566002,6310987170279077307,100,200
3162505418116484024,6310987170279077307,100,200
6710631791450640728,6310987170279077307,100,200
16358327951867206294,6310987170279077307,100,200
13816385770048848735,6310987170279077307,100,200
4275508628611472189,6310987170279077307,100,200
7169162048340958425,6310987170279077307,100,200
14859647770628221141,6310987170279077307,100,200
13460646231062287710,6310987170279077307,100,200
5693253438649011891,6310987170279077307,100,200
4262818904647578343,6310987170279077307,100,200
144321866657091162,6310987170279077307,100,200
8101005175654470197,6310987170279077307,100,200
1056418047363918750,6310987170279077307,100,200
5780275722937757633,6310987170279077307,100,200
16108937395149861694,6310987170279077307,100,200
11578442794854240257,6310987170279077307,100,200
6519554091360417460,6310987170279077307,100,200
8519275823344257127,6310987170279077307,100,200
6316728812496302499,6310987170279077307,100,200
13042322583456175232,6310987170279077307,100,200
97124520450061254,6310987170279077307,100,200
13080692324323290534,6310987170279077307,100,200
125343855528905525,6310987170279077307,100,200
2118514422288795070,6310987170279077307,100,200
15402630559221705909,6310987170279077307,100,200
871747173960231441,6310987170279077307,100,200
16763396454423806089,6310987170279077307,100,200
14044583679751018160,6310987170279077307,100,200
10699900066143732278,6310987170279077307,100,200
12195125652572056440,6310987170279077307,100,200
6137964579237762979,6310987170279077307,100,200
12813525049152463768,6310987170279077307,100,200
6327924407546409693,6310987170279077307,100,200
4653159830191158508,6310987170279077307,100,200
4476770946700545627,6310987170279077307,100,200
12782786833019476760,6310987170279077307,100,200
18346821018724960912,6310987170279077307,100,200
14231165077222992299,6310987170279077307,100,200
7497449008927907455,6310987170279077307,100,200
7943916579009026891,6310987170279077307,100,200
13829821105667404339,6310987170279077307,100,200
15458498037456417820,6310987170279077307,100,200
4479782735781823796,6310987170279077307,100,200
2636708703816862897,6310987170279077307,100,200
8657700757344931271,6310987170279077307,100,200
4470714613278401228,6310987170279077307,100,200
8347225721206361506,6310987170279077307,100,200
15557994024242027532,6310987170279077307,100,200
11722312722860244259,6310987170279077307,100,200
759264649773359366,6310987170279077307,100,200
3757454570048302303,6310987170279077307,100,200
10713784864764530478,6310987170279077307,100,200
11607770066444206658,6310987170279077307,100,200
16512724668914386201,6310987170279077307,100,200
10789517479620217961,6310987170279077307,100,200
18142272948089022077,6310987170279077307,100,200
1491512051441950226,6310987170279077307,100,200
13952675659760324415,6310987170279077307,100,200
16299239583891832928,6310987170279077307,100,200
18252305297566326806,6310987170279077307,100,200
12609119554639584657,6310987170279077307,100,200
7719828504858878391,6310987170279077307,100,200
14129735297429210906,6310987170279077307,100,200
15032710556316214493,6310987170279077307,100,200
18306991208316727175,6310987170279077307,100,200
5865632469588183247,6310987170279077307,100,200
12733904798258968013,6310987170279077307,100,200
10355467157474640025,6310987170279077307,100,200
16925261016322804209,6310987170279077307,100,200
4009153153997929611,6310987170279077307,100,200
12320860002179623876,6310987170279077307,100,200
8180226896408716146,6310987170279077307,100,200
17133330748139683930,6310987170279077307,100,200
8970899630144743027,6310987170279077307,100,200
4877968278226850976,6310987170279077307,100,200
8046253596882282955,6310987170279077307,100,200
600925596398962197,6310987170279077307,100,200
6917981519446272016,6310987170279077307,100,200
13243445172383934356,6310987170279077307,100,200
9389552959790875274,6310987170279077307,100,200
3159561743920203328,6310987170279077307,100,200
16751094810761790434,6310987170279077307,100,200
14963406791457403389,6310987170279077307,100,200
12968681459235893943,6310987170279077307,100,200
14124886915230363525,6310987170279077307,100,200
17326400626285591824,6310987170279077307,100,200
15749718661751276987,6310987170279077307,100,200
14256341757793614231,6310987170279077307,100,200
15249018354576367109,6310987170279077307,100,200
12316248542482651793,6310987170279077307,100,200
12616224811219362798,6310987170279077307,100,200
14376785225740279512,6310987170279077307,100,200
8536074202619091227,6310987170279077307,100,200
11065473413965208210,6310987170279077307,100,200
3373814413538572713,6310987170279077307,100,200
4178095184871687831,6310987170279077307,100,200
9239836205683830780,6310987170279077307,100,200
4377159272951355754,6310987170279077307,100,200
4909103979001675082,6310987170279077307,100,200
4630839955890965463,6310987170279077307,100,200
12942704611864021494,6310987170279077307,100,200
8304875017485290932,6310987170279077307,100,200
3070393233719596621,6310987170279077307,100,200
10523305670602964116,6310987170279077307,100,200
3649778304835996825,6310987170279077307,100,200
1922992440849249722,6310987170279077307,100,200
15996569192581757234,6310987170279077307,100,200
16262081925483317808,6310987170279077307,100,200
17828231357751394351,6310987170279077307,100,200
1179988730939577808,6310987170279077307,100,200
10103525067205528954,6310987170279077307,100,200
5333452050499128798,6310987170279077307,100,200
11777070797509309627,6310987170279077307,100,200
12887042758753463285,6310987170279077307,100,200
6391475666861833425,6310987170279077307,100,200
13640008126180514912,6310987170279077307,100,200
17257529047368783337,6310987170279077307,100,200
12389256376165921207,6310987170279077307,100,200
8926574568327432988,6310987170279077307,100,200
7479253755048068602,6310987170279077307,100,200
541911615536018408,6310987170279077307,100,200
12250118106446907481,6310987170279077307,100,200
1924590608827817676,6310987170279077307,100,200
12741483900014082101,6310987170279077307,100,200
12227203609049545193,6310987170279077307,100,200
16849320487152885453,6310987170279077307,100,200
12081863822394029149,6310987170279077307,100,200
7538017541287631282,6310987170279077307,100,200
14212714554569016629,6310987170279077307,100,200
9189469167801941931,6310987170279077307,100,200
14032798426201491732,6310987170279077307,100,200
11691927619859916932,6310987170279077307,100,200
17770920875366666056,6310987170279077307,100,200
1159062487550285134,6310987170279077307,100,200
3476811456646378122,6310987170279077307,100,200
12024665594158805050,6310987170279077307,100,200
13371040803662696650,6310987170279077307,100,200
8408629681866454766,6310987170279077307,100,200
9250237810517581992,6310987170279077307,100,200
10889047040027031235,6310987170279077307,100,200
18118424720032615202,6310987170279077307,100,200
14371262973355929327,6310987170279077307,100,200
10246304945585068032,6310987170279077307,100,200
16404069403650923457,6310987170279077307,100,200
6722709090774148369,6310987170279077307,100,200
11122725753079813629,6310987170279077307,100,200
544009419814351067,6310987170279077307,100,200
11871494364260363196,6310987170279077307,100,200
3281980093971367059,6310987170279077307,100,200
14997909197962460734,6310987170279077307,100,200
3999936513277265148,6310987170279077307,100,200
16500615278897723423,6310987170279077307,100,200
8079300347042656957,6310987170279077307,100,200
13765890596411056384,6310987170279077307,100,200
14884663564630058142,6310987170279077307,100,200
15443970271575517830,6310987170279077307,100,200
2633493354143362829,6310987170279077307,100,200
2492897256466853263,6310987170279077307,100,200
16663262677635322488,6310987170279077307,100,200
3382035897337596967,6310987170279077307,100,200
8093771730074324967,6310987170279077307,100,200
13690864509365696341,6310987170279077307,100,200
17511349244637159689,6310987170279077307,100,200
5206197219954613167,6321275387362571439,100,200
4876970405866747548,6321275387362571439,100,200
15675114157162048389,6321275387362571439,100,200
476459714645293691,6321275387362571439,100,200
9066785720504770848,6321275387362571439,100,200
2511640014632136065,6321275387362571439,100,200
12970772692970970876,6321275387362571439,100,200
11994794032294155560,6321275387362571439,100,200
8226431917133419105,6321275387362571439,100,200
1587904941130423289,6321275387362571439,100,200
17317358270641469678,6321275387362571439,100,200
1941199525556875343,6321275387362571439,100,200
7700609680513183848,6321275387362571439,100,200
10923706192436896793,6321275387362571439,100,200
5874367720958416101,6321275387362571439,100,200
4323432026234545604,6321275387362571439,100,200
14274853596475154667,6321275387362571439,100,200
17625606016042684009,6321275387362571439,100,200
6519338716854710232,6321275387362571439,100,200
6236518660504521765,6321275387362571439,100,200
4474014243320521141,6321275387362571439,100,200
2147746903282211611,6321275387362571439,100,200
9380833508406531552,6321275387362571439,100,200
16584351758904570727,6321275387362571439,100,200
2063662362475698424,6321275387362571439,100,200
15710516827805296174,6321275387362571439,100,200
7409642550146153966,6321275387362571439,100,200
1714842987347443449,6321275387362571439,100,200
16918342580903542667,6321275387362571439,100,200
13441770226686740332,6321275387362571439,100,200
10688580649758960704,6321275387362571439,100,200
16702970073493349329,6321275387362571439,100,200
16288950369923038759,6321275387362571439,100,200
17404402644397714630,6321275387362571439,100,200
7722215728779760633,6321275387362571439,100,200
5718876757697699079,6321275387362571439,100,200
11706730086256712103,6321275387362571439,100,200
1453905673713445672,6321275387362571439,100,200
13651497292669855444,6321275387362571439,100,200
14409307836435813309,6321275387362571439,100,200
8650588943298765178,6321275387362571439,100,200
6743330182836428944,6321275387362571439,100,200
18379630813779581818,6321275387362571439,100,200
8932296011543041334,6321275387362571439,100,200
10561328660189272898,6321275387362571439,100,200
10569230524159571957,6321275387362571439,100,200
2812770053685869498,6321275387362571439,100,200
9674781302655404291,6321275387362571439,100,200
6532444504712795891,6321275387362571439,100,200
16802323826411443928,6321275387362571439,100,200
765379166658824827,6321275387362571439,100,200
17235135175851958916,6321275387362571439,100,200
13947414583435289856,6321275387362571439,100,200
10536856638571774232,6321275387362571439,100,200
10361520655344976892,6321275387362571439,100,200
2812954345377770442,6321275387362571439,100,200
17495230582059883185,6321275387362571439,100,200
5986187400522444462,6321275387362571439,100,200
1194209003366570116,6321275387362571439,100,200
11535463771272771991,6321275387362571439,100,200
3243287136647243657,6321275387362571439,100,200
5502026542325409772,6321275387362571439,100,200
15435432680463397,6321275387362571439,100,200
767709579212518291,6321275387362571439,100,200
14769528040989899504,6321275387362571439,100,200
2240503900052334064,6321275387362571439,100,200
13613454017335286203,6321275387362571439,100,200
4159333935134431388,6321275387362571439,100,200
14994804222009438355,6321275387362571439,100,200
10630184750774335072,6321275387362571439,100,200
8482253944800897214,6321275387362571439,100,200
10626081387822905643,6321275387362571439,100,200
13781914207561428608,6321275387362571439,100,200
1865447696047694950,6321275387362571439,100,200
17928711118435449814,6321275387362571439,100,200
2077553326327031751,6321275387362571439,100,200
5552300656676917040,6321275387362571439,100,200
7181427880142188843,6321275387362571439,100,200
14647909534326367520,6321275387362571439,100,200
1593848384020048393,6321275387362571439,100,200
13714298482187175997,6321275387362571439,100,200
12139668918163390189,6321275387362571439,100,200
15683651515183587902,6321275387362571439,100,200
6561296165381328509,6321275387362571439,100,200
645878418483803622,6321275387362571439,100,200
4921437951647267370,6321275387362571439,100,200
4610350350038261086,6321275387362571439,100,200
9527990245254065113,6321275387362571439,100,200
6478491000220016021,6321275387362571439,100,200
6682236610414186656,6321275387362571439,100,200
8560987621760344021,6321275387362571439,100,200
3415684083301782550,6321275387362571439,100,200
4568884122946958220,6321275387362571439,100,200
9206270548318260644,6321275387362571439,100,200
4051792194694105514,6321275387362571439,100,200
16239771254250488970,6321275387362571439,100,200
6657246299718752581,6321275387362571439,100,200
3043222543029703312,6321275387362571439,100,200
2656116700462001197,6321275387362571439,100,200
8188829089274941267,6321275387362571439,100,200
8354675293659768305,6321275387362571439,100,200
5307611800125267437,6321275387362571439,100,200
11955450393551549506,6321275387362571439,100,200
9384955344595555192,6321275387362571439,100,200
5274930799840807159,6321275387362571439,100,200
5282854484712030746,6321275387362571439,100,200
10975353618012975050,6321275387362571439,100,200
10633549912324499123,6321275387362571439,100,200
6644678182419720852,6321275387362571439,100,200
17760804839618566340,6321275387362571439,100,200
18273120505091237861,6321275387362571439,100,200
16026666749777158636,6321275387362571439,100,200
6948854760124561973,6321275387362571439,100,200
9717832930278719559,6321275387362571439,100,200
2471211420258525061,6321275387362571439,100,200
6479776545703330438,6321275387362571439,100,200
4664203306513865021,6321275387362571439,100,200
13807754953029934993,6321275387362571439,100,200
5976388534604134353,6321275387362571439,100,200
13606675253479471031,6321275387362571439,100,200
14587313197664639418,6321275387362571439,100,200
75019049761638893,6321275387362571439,100,200
1348291623222454155,6321275387362571439,100,200
3133298371928830730,6321275387362571439,100,200
13114283898700837510,6321275387362571439,100,200
8548320580762510281,6321275387362571439,100,200
2592619811898677102,6321275387362571439,100,200
15868413369190124900,6321275387362571439,100,200
2054822199533687378,6321275387362571439,100,200
12952120906428041983,6321275387362571439,100,200
1463300845438490097,6321275387362571439,100,200
15395302913162222019,6321275387362571439,100,200
12445278048863040198,6321275387362571439,100,200
14003945965684995862,6321275387362571439,100,200
1738405728323189061,6321275387362571439,100,200
17366405783420078067,6321275387362571439,100,200
15545113015930463020,6321275387362571439,100,200
13996942044447982293,6321275387362571439,100,200
9670233692233644141,6321275387362571439,100,200
12630495693922987613,6321275387362571439,100,200
8490629403254515250,6321275387362571439,100,200
5170435511853333512,6321275387362571439,100,200
990773623031441670,6321275387362571439,100,200
6703180695442236013,6321275387362571439,100,200
5055490765315214239,6321275387362571439,100,200
11707289121828388921,6321275387362571439,100,200
4728804322858849836,6321275387362571439,100,200
1085949082325331909,6321275387362571439,100,200
9773246829355143177,6321275387362571439,100,200
3524452786070171024,6321275387362571439,100,200
18231122462023503256,6321275387362571439,100,200
10599648522072470418,6321275387362571439,100,200
15795998118364373598,6321275387362571439,100,200
3439434388691230869,6321275387362571439,100,200
12156187787300355497,6321275387362571439,100,200
12422325559019044333,6321275387362571439,100,200
635569144318176419,6321275387362571439,100,200
10299115193546433724,6321275387362571439,100,200
4528589852469718609,6321275387362571439,100,200
16828613742742971255,6321275387362571439,100,200
14127742566476582542,6321275387362571439,100,200
1599320361308439668,6321275387362571439,100,200
4486451640521991884,6321275387362571439,100,200
10507253929707639600,6321275387362571439,100,200
8179478784259896758,6321275387362571439,100,200
504057436607499806,6321275387362571439,100,200
12512664133387330615,6321275387362571439,100,200
14549793465068556052,6321275387362571439,100,200
11403143721161615916,6321275387362571439,100,200
1306826620677675760,6321275387362571439,100,200
2147728427382331269,6321275387362571439,100,200
7233165091165464994,6321275387362571439,100,200
4183742254742130567,6321275387362571439,100,200
4546438467932804815,6321275387362571439,100,200
6338069199237990986,6321275387362571439,100,200
15857606425363386104,6321275387362571439,100,200
9825485471646626159,6321275387362571439,100,200
7835808327197695079,6321275387362571439,100,200
16706084737902661047,6321275387362571439,100,200
2273050758760111183,6321275387362571439,100,200
2358502353179630977,6321275387362571439,100,200
15924022336483665536,6321275387362571439,100,200
470475309880485869,6321275387362571439,100,200
8183670527701129404,6321275387362571439,100,200
15580830072420232622,6321275387362571439,100,200
12220763645413866393,6321275387362571439,100,200
15569152222877174368,6321275387362571439,100,200
16554236890419228923,6321275387362571439,100,200
4697470483514274279,6321275387362571439,100,200
12466646132649163443,6321275387362571439,100,200
8424997255496872487,6321275387362571439,100,200
3495989369052962737,6321275387362571439,100,200
14870171702804496255,6321275387362571439,100,200
13048657492747885982,6321275387362571439,100,200
82582232803946191,6321275387362571439,100,200
2806914028888246480,6321275387362571439,100,200
13522217458199265373,6321275387362571439,100,200
18185031812334343534,6321275387362571439,100,200
4380032437094090286,6321275387362571439,100,200
2264730761503121942,6321275387362571439,100,200
7635385791851313599,6321275387362571439,100,200
12106171912468408196,6321275387362571439,100,200
6956115410682261597,6321275387362571439,100,200
13307521977395619912,6321275387362571439,100,200
1718558940681927680,6321275387362571439,100,200
1595792291538392453,6321275387362571439,100,200
9753935907612180355,6321275387362571439,100,200
17657835776806789841,6321275387362571439,100,200
11048958549618977669,6321275387362571439,100,200
13558042972255441769,6321275387362571439,100,200
13716272111914020993,6321275387362571439,100,200
9430014233230713834,6321275387362571439,100,200
11863038187205912643,6321275387362571439,100,200
15616063050100553975,6321275387362571439,100,200
2871888830544536098,6321275387362571439,100,200
12061371173080063046,6321275387362571439,100,200
2975337351725902602,6321275387362571439,100,200
18273762454332399102,6321275387362571439,100,200
2483861950805844510,6321275387362571439,100,200
9284769775325135186,6321275387362571439,100,200
8535665016792711025,6321275387362571439,100,200
6985339792901384914,6321275387362571439,100,200
13987979567506452293,6321275387362571439,100,200
13195398011409047664,6321275387362571439,100,200
11789156010250129628,6321275387362571439,100,200
6071488475775894808,6321275387362571439,100,200
1071287466024697885,6321275387362571439,100,200
9712540080166104981,6321275387362571439,100,200
4329146836271368736,6321275387362571439,100,200
13816447809975299353,6321275387362571439,100,200
15414717608835551182,6321275387362571439,100,200
7815993173032827425,6321275387362571439,100,200
16550438921899500627,6321275387362571439,100,200
4130778545542214690,6321275387362571439,100,200
2125725965414782686,6321275387362571439,100,200
5885710060110996349,6321275387362571439,100,200
11739611711934083009,6321275387362571439,100,200
6967218511844996099,6321275387362571439,100,200
14840296856892170993,6321275387362571439,100,200
9309601334452841886,6321275387362571439,100,200
2574366106288674986,6321275387362571439,100,200
8364770414454642071,6321275387362571439,100,200
10951187653443985795,6321275387362571439,100,200
4666359588314947714,6321275387362571439,100,200
15607552417614268287,6321275387362571439,100,200
12663383182006381855,6321275387362571439,100,200
6384240585827820317,6321275387362571439,100,200
307970956370237809,6372020226957046854,100,200
3513261670889862088,6436488162564341955,100,200
18034815383055280606,6436488162564341955,100,200
16361469466546062929,6436488162564341955,100,200
1970435040539588087,6436488162564341955,100,200
1360148900107031653,6484407782218667232,100,200
14820445544487738354,6505001312889105026,100,200
18417111350264533218,6740330122801500681,100,200
9240124889551366822,6740330122801500681,100,200
13760038251919671455,6740330122801500681,100,200
1034123997800180318,6740330122801500681,100,200
4347839360465327333,6740330122801500681,100,200
4418443453495227897,6740330122801500681,100,200
98102880796019831,6740330122801500681,100,200
274471425764465725,6740330122801500681,100,200
5644808409691457079,6740330122801500681,100,200
3551817904688958626,6740330122801500681,100,200
1102479485676473972,6740330122801500681,100,200
13202872564780918963,6740330122801500681,100,200
5752872555275646467,6740330122801500681,100,200
15292348992970787259,6740330122801500681,100,200
15787105944782230344,6740330122801500681,100,200
8504968851755328399,6843114217970202608,100,200
13209012661203997477,6892929805709135333,100,200
7408963384981888293,6892929805709135333,100,200
5695472266747893962,6892929805709135333,100,200
18098828467231111927,6892929805709135333,100,200
13672846375540944515,6892929805709135333,100,200
8004214583788206411,6892929805709135333,100,200
11975182995528610148,6892929805709135333,100,200
7072182788822321375,6892929805709135333,100,200
14672375458755048441,6892929805709135333,100,200
7147166882933185492,6892929805709135333,100,200
17968648535843126108,6892929805709135333,100,200
6408577403062300676,6892929805709135333,100,200
11090111925092776312,6892929805709135333,100,200
10076973041884463646,6892929805709135333,100,200
1029588343977432293,6892929805709135333,100,200
10548668306121838399,6892929805709135333,100,200
4390578731573190763,6892929805709135333,100,200
16265493861000839189,6892929805709135333,100,200
3349269588121735143,6892929805709135333,100,200
3101212589971864003,6927855329217475125,100,200
15268835443144925543,6927855329217475125,100,200
2645990524857384298,6927855329217475125,100,200
6449067665518223679,6927855329217475125,100,200
9126647627294231018,6927855329217475125,100,200
6126151293108149818,6927855329217475125,100,200
2825509519993671330,7104671390199541507,100,200
4790773520460852105,7129566166638216298,100,200
1569887499331125604,7147049995598203428,100,200
7773557500710487810,7205590410365961575,100,200
5471417827698169641,7250803745189191629,100,200
14983551149090893449,7250803745189191629,100,200
611769013472762634,7250803745189191629,100,200
3730694915902580491,7250803745189191629,100,200
5041659218346326752,7250803745189191629,100,200
16394261569950477017,7250803745189191629,100,200
11390944533495787925,7250803745189191629,100,200
14922017893251011897,7250803745189191629,100,200
10847583404698106623,7250803745189191629,100,200
18325180649643552044,7250803745189191629,100,200
8228582048958448250,7250803745189191629,100,200
9642050871586018424,7250803745189191629,100,200
3095765831458305725,7250803745189191629,100,200
2397118197005073462,7250803745189191629,100,200
12044834693625290043,7250803745189191629,100,200
16008258312544469124,7250803745189191629,100,200
6275588603729628200,7250803745189191629,100,200
5874514273732044716,7250803745189191629,100,200
13882282864045285297,7250803745189191629,100,200
4553523492405185708,7250803745189191629,100,200
8760778251754594629,7250803745189191629,100,200
4674121925352751857,7250803745189191629,100,200
15630372655159964721,7250803745189191629,100,200
9642087697066849451,7250803745189191629,100,200
6375031516301033069,7250803745189191629,100,200
12140938051477112603,7250803745189191629,100,200
6057843808676189187,7250803745189191629,100,200
16187972476163322333,7250803745189191629,100,200
16332415509012990169,7250803745189191629,100,200
1873826840917301778,7250803745189191629,100,200
7245128653578366375,7250803745189191629,100,200
2116568692645886521,7250803745189191629,100,200
9174721868880926128,7250803745189191629,100,200
14320679521678977806,7250803745189191629,100,200
1801918113360193589,7250803745189191629,100,200
17391670098242779925,7250803745189191629,100,200
2530191004363254477,7250803745189191629,100,200
9742062487960895553,7250803745189191629,100,200
1637577087523022168,7250803745189191629,100,200
2403702385595848791,7250803745189191629,100,200
646983564741878170,7250803745189191629,100,200
2536794433403287095,7250803745189191629,100,200
12748799391770559022,7250803745189191629,100,200
18331358706103793786,7250803745189191629,100,200
3994859760981899171,7250803745189191629,100,200
14061190596568198988,7250803745189191629,100,200
17411218681819733338,7250803745189191629,100,200
17661427026844429595,7250803745189191629,100,200
6685610691687308880,7250803745189191629,100,200
17152522431759263295,7250803745189191629,100,200
2397343420106820670,7250803745189191629,100,200
14495321669132550505,7250803745189191629,100,200
6061868084361585090,7250803745189191629,100,200
6769500688652457785,7250803745189191629,100,200
1167480806848137917,7250803745189191629,100,200
17827804000289948930,7250803745189191629,100,200
5541601050181215299,7250803745189191629,100,200
6384549414117906586,7250803745189191629,100,200
3201622124996301454,7250803745189191629,100,200
16359731627690952599,7377463945586160757,100,200
9360325163881299757,7377463945586160757,100,200
9311464592250108562,7377463945586160757,100,200
12738839094294972351,7377463945586160757,100,200
10484005141149356228,7377463945586160757,100,200
3126404053739578312,7377463945586160757,100,200
6564237619548809884,7377463945586160757,100,200
6678106110153959835,7377463945586160757,100,200
11150189153412188827,7426608654368080082,100,200
17809204682141409345,7573485908989794243,100,200
18006876227614361123,7662207542080784879,100,200
2322558494668932531,7794625720072812963,100,200
16188159261575133813,7794625720072812963,100,200
8731559240758862648,7794625720072812963,100,200
385214709910114548,7794625720072812963,100,200
6585537390336906094,7836683432166977637,100,200
12620869835119970534,7836683432166977637,100,200
4501419956014851986,7836683432166977637,100,200
2482882415023186925,7836683432166977637,100,200
13208332326561477970,7836683432166977637,100,200
16497231354570973859,7836683432166977637,100,200
13232212031127878933,7836683432166977637,100,200
